name,mle,cilow,cihigh,areacutoff,nmutations,patient
wall,1.4544738598794777,1.2666257777372778,1.6701809218282786,0.68,0,PD18003
wmis,1.3565981709150763,1.1786152728866093,1.5614582974330633,0.7300000000000001,0,PD18003
wnon,2.2290169815633822,1.742511866902702,2.8513531520043083,0.7300000000000001,0,PD18003
wspl,3.06042930720544,2.1735341214344124,4.309215784577044,0.7300000000000001,0,PD18003
wtru,2.446199137543612,1.9736275347093915,3.031924775715199,0.7300000000000001,0,PD18003
wall,1.4527393055612488,1.265411203527286,1.6677989605590462,0.7300000000000001,0,PD18003
wmis,1.3580763544960317,1.180261938808147,1.562679710322368,0.78,0,PD18003
wnon,2.2256960716531045,1.7402187398315463,2.846609388801079,0.78,0,PD18003
wspl,3.1038636270946283,2.210075570111907,4.359113120784918,0.78,0,PD18003
wtru,2.4556179434862857,1.9822050531156905,3.0420967169332878,0.78,0,PD18003
wall,1.4544306848925046,1.2672558329473618,1.6692514346033764,0.78,0,PD18003
wmis,1.359288631351877,1.1813422724007543,1.5640391667078712,0.8300000000000001,0,PD18003
wnon,2.2234948210201337,1.7385947565615532,2.843635183210287,0.8300000000000001,0,PD18003
wspl,3.105316018400508,2.211130874775136,4.361111178059707,0.8300000000000001,0,PD18003
wtru,2.4540754540457264,1.981025074738943,3.0400858681424676,0.8300000000000001,0,PD18003
wall,1.4554218924541207,1.2681418142225953,1.6703596248289305,0.8300000000000001,0,PD18003
wmis,1.363411687063481,1.1850104640655912,1.5686708976760533,0.8800000000000001,0,PD18003
wnon,2.2282368039368894,1.7422847462074849,2.8497289350816644,0.8800000000000001,0,PD18003
wspl,3.101338779467068,2.208603836093963,4.354924168762097,0.8800000000000001,0,PD18003
wtru,2.4571567854790164,1.9835481682301035,3.0438481732525147,0.8800000000000001,0,PD18003
wall,1.4592970250762995,1.271589990750787,1.6747126219035313,0.8800000000000001,0,PD18003
wmis,1.364527767825995,1.186006576494687,1.5699204929126578,0.93,0,PD18003
wnon,2.2276053419655786,1.7418494933415822,2.8488256755375554,0.93,0,PD18003
wspl,3.102242300351569,2.209287695939526,4.3561131978322605,0.93,0,PD18003
wtru,2.456802200802493,1.9833053684836943,3.04334226578664,0.93,0,PD18003
wall,1.4602739561187503,1.2724633105738337,1.6758047239547302,0.93,0,PD18003
wmis,1.366404518185218,1.1876678968339838,1.572039887828981,0.9800000000000001,0,PD18003
wnon,2.2278403447904984,1.7420890426206215,2.8490349691942285,0.9800000000000001,0,PD18003
wspl,3.0914677183149846,2.2019873197982403,4.340248723257564,0.9800000000000001,0,PD18003
wtru,2.454734139880179,1.9817289869581007,3.0406376134925477,0.9800000000000001,0,PD18003
wall,1.461938823813071,1.2739420680244116,1.6776784268427116,0.9800000000000001,0,PD18003
wmis,1.3731288121274063,1.1936524964805215,1.5795909950791862,1.03,0,PD18003
wnon,2.226892541713542,1.741529936205534,2.8475252071429997,1.03,0,PD18003
wspl,3.0919584333464667,2.2026480022215646,4.340324438539441,1.03,0,PD18003
wtru,2.4539640360469686,1.9812193721103126,3.039511714342671,1.03,0,PD18003
wall,1.4678791149291979,1.27923389831429,1.6843433393100669,1.03,0,PD18003
wmis,1.3759519134860847,1.196151557633611,1.582779085261979,1.08,0,PD18003
wnon,2.2469495910426196,1.7583777719908835,2.8712729113779827,1.08,0,PD18003
wspl,3.1599624254267806,2.2569692191260415,4.424235140422385,1.08,0,PD18003
wtru,2.4868358541006303,2.0093102508915885,3.077848511695114,1.08,0,PD18003
wall,1.4734439618339523,1.2841620101952274,1.6906255530288405,1.08,0,PD18003
wmis,1.376793369388422,1.1969045806740708,1.583718545821243,1.1300000000000001,0,PD18003
wnon,2.2478793958898153,1.7591041385208148,2.8724631292806038,1.1300000000000001,0,PD18003
wspl,3.1565378901840013,2.2546939444195058,4.419105961954642,1.1300000000000001,0,PD18003
wtru,2.486915497801599,2.009400370712863,3.077907610324391,1.1300000000000001,0,PD18003
wall,1.4741968041597269,1.2848363754428338,1.6914653561592337,1.1300000000000001,0,PD18003
wmis,1.3796143231161633,1.1993832816483756,1.586928640468804,1.1800000000000002,0,PD18003
wnon,2.251240689702353,1.7617072238472178,2.8768030092445436,1.1800000000000002,0,PD18003
wspl,3.16142078801716,2.2581750114785817,4.425955184209971,1.1800000000000002,0,PD18003
wtru,2.4906849646189717,2.012416921444819,3.0826174868998737,1.1800000000000002,0,PD18003
wall,1.4769906098817835,1.2872918908709146,1.6946438310918537,1.1800000000000002,0,PD18003
wmis,1.3796143231161633,1.1993832816483756,1.586928640468804,1.2300000000000002,0,PD18003
wnon,2.251240689702353,1.7617072238472178,2.8768030092445436,1.2300000000000002,0,PD18003
wspl,3.16142078801716,2.2581750114785817,4.425955184209971,1.2300000000000002,0,PD18003
wtru,2.4906849646189717,2.012416921444819,3.0826174868998737,1.2300000000000002,0,PD18003
wall,1.4769906098817835,1.2872918908709146,1.6946438310918537,1.2300000000000002,0,PD18003
wmis,1.380419578357365,1.200102881283053,1.5878290453523918,1.28,0,PD18003
wnon,2.248308381390176,1.7595054531970762,2.872904183754828,1.28,0,PD18003
wspl,3.161245354169187,2.2581031577698676,4.425604806791003,1.28,0,PD18003
wtru,2.4882103627923016,2.0104778440504587,3.07946234166588,1.28,0,PD18003
wall,1.4775346781648546,1.287780179213882,1.6952495157305387,1.28,0,PD18003
wmis,1.380419578357365,1.200102881283053,1.5878290453523918,1.33,0,PD18003
wnon,2.248308381390176,1.7595054531970762,2.872904183754828,1.33,0,PD18003
wspl,3.161245354169187,2.2581031577698676,4.425604806791003,1.33,0,PD18003
wtru,2.4882103627923016,2.0104778440504587,3.07946234166588,1.33,0,PD18003
wall,1.4775346781648546,1.287780179213882,1.6952495157305387,1.33,0,PD18003
wmis,1.380419578357365,1.200102881283053,1.5878290453523918,1.3800000000000001,0,PD18003
wnon,2.248308381390176,1.7595054531970762,2.872904183754828,1.3800000000000001,0,PD18003
wspl,3.161245354169187,2.2581031577698676,4.425604806791003,1.3800000000000001,0,PD18003
wtru,2.4882103627923016,2.0104778440504587,3.07946234166588,1.3800000000000001,0,PD18003
wall,1.4775346781648546,1.287780179213882,1.6952495157305387,1.3800000000000001,0,PD18003
wmis,1.380419578357365,1.200102881283053,1.5878290453523918,1.4300000000000002,0,PD18003
wnon,2.248308381390176,1.7595054531970762,2.872904183754828,1.4300000000000002,0,PD18003
wspl,3.161245354169187,2.2581031577698676,4.425604806791003,1.4300000000000002,0,PD18003
wtru,2.4882103627923016,2.0104778440504587,3.07946234166588,1.4300000000000002,0,PD18003
wall,1.4775346781648546,1.287780179213882,1.6952495157305387,1.4300000000000002,0,PD18003
wmis,1.380419578357365,1.200102881283053,1.5878290453523918,1.4800000000000002,0,PD18003
wnon,2.248308381390176,1.7595054531970762,2.872904183754828,1.4800000000000002,0,PD18003
wspl,3.161245354169187,2.2581031577698676,4.425604806791003,1.4800000000000002,0,PD18003
wtru,2.4882103627923016,2.0104778440504587,3.07946234166588,1.4800000000000002,0,PD18003
wall,1.4775346781648546,1.287780179213882,1.6952495157305387,1.4800000000000002,0,PD18003
wmis,1.3823261647867848,1.201793248370077,1.5899786660023965,1.53,0,PD18003
wnon,2.2505756857093524,1.7612681659763785,2.875820397456757,1.53,0,PD18003
wspl,3.1644698968263167,2.2604119650993173,4.430108264570248,1.53,0,PD18003
wtru,2.4907398293123095,2.012511673354408,3.082608155500726,1.53,0,PD18003
wall,1.4794054138967152,1.2894386633771857,1.6973590453186926,1.53,0,PD18003
wmis,1.3823261647867848,1.201793248370077,1.5899786660023965,1.58,0,PD18003
wnon,2.2505756857093524,1.7612681659763785,2.875820397456757,1.58,0,PD18003
wspl,3.1644698968263167,2.2604119650993173,4.430108264570248,1.58,0,PD18003
wtru,2.4907398293123095,2.012511673354408,3.082608155500726,1.58,0,PD18003
wall,1.4794054138967152,1.2894386633771857,1.6973590453186926,1.58,0,PD18003
wmis,1.3823261647867848,1.201793248370077,1.5899786660023965,1.6300000000000001,0,PD18003
wnon,2.2505756857093524,1.7612681659763785,2.875820397456757,1.6300000000000001,0,PD18003
wspl,3.1644698968263167,2.2604119650993173,4.430108264570248,1.6300000000000001,0,PD18003
wtru,2.4907398293123095,2.012511673354408,3.082608155500726,1.6300000000000001,0,PD18003
wall,1.4794054138967152,1.2894386633771857,1.6973590453186926,1.6300000000000001,0,PD18003
wmis,1.3823261647867848,1.201793248370077,1.5899786660023965,1.6800000000000002,0,PD18003
wnon,2.2505756857093524,1.7612681659763785,2.875820397456757,1.6800000000000002,0,PD18003
wspl,3.1644698968263167,2.2604119650993173,4.430108264570248,1.6800000000000002,0,PD18003
wtru,2.4907398293123095,2.012511673354408,3.082608155500726,1.6800000000000002,0,PD18003
wall,1.4794054138967152,1.2894386633771857,1.6973590453186926,1.6800000000000002,0,PD18003
wmis,1.3823261647867848,1.201793248370077,1.5899786660023965,1.7300000000000002,0,PD18003
wnon,2.2505756857093524,1.7612681659763785,2.875820397456757,1.7300000000000002,0,PD18003
wspl,3.1644698968263167,2.2604119650993173,4.430108264570248,1.7300000000000002,0,PD18003
wtru,2.4907398293123095,2.012511673354408,3.082608155500726,1.7300000000000002,0,PD18003
wall,1.4794054138967152,1.2894386633771857,1.6973590453186926,1.7300000000000002,0,PD18003
wmis,1.3823261647867848,1.201793248370077,1.5899786660023965,1.78,0,PD18003
wnon,2.2505756857093524,1.7612681659763785,2.875820397456757,1.78,0,PD18003
wspl,3.1644698968263167,2.2604119650993173,4.430108264570248,1.78,0,PD18003
wtru,2.4907398293123095,2.012511673354408,3.082608155500726,1.78,0,PD18003
wall,1.4794054138967152,1.2894386633771857,1.6973590453186926,1.78,0,PD18003
wmis,1.3823261647867848,1.201793248370077,1.5899786660023965,1.83,0,PD18003
wnon,2.2505756857093524,1.7612681659763785,2.875820397456757,1.83,0,PD18003
wspl,3.1644698968263167,2.2604119650993173,4.430108264570248,1.83,0,PD18003
wtru,2.4907398293123095,2.012511673354408,3.082608155500726,1.83,0,PD18003
wall,1.4794054138967152,1.2894386633771857,1.6973590453186926,1.83,0,PD18003
wmis,1.3823261647867848,1.201793248370077,1.5899786660023965,1.8800000000000001,0,PD18003
wnon,2.2505756857093524,1.7612681659763785,2.875820397456757,1.8800000000000001,0,PD18003
wspl,3.1644698968263167,2.2604119650993173,4.430108264570248,1.8800000000000001,0,PD18003
wtru,2.4907398293123095,2.012511673354408,3.082608155500726,1.8800000000000001,0,PD18003
wall,1.4794054138967152,1.2894386633771857,1.6973590453186926,1.8800000000000001,0,PD18003
wmis,1.3823261647867848,1.201793248370077,1.5899786660023965,1.9300000000000002,0,PD18003
wnon,2.2505756857093524,1.7612681659763785,2.875820397456757,1.9300000000000002,0,PD18003
wspl,3.1644698968263167,2.2604119650993173,4.430108264570248,1.9300000000000002,0,PD18003
wtru,2.4907398293123095,2.012511673354408,3.082608155500726,1.9300000000000002,0,PD18003
wall,1.4794054138967152,1.2894386633771857,1.6973590453186926,1.9300000000000002,0,PD18003
wmis,1.3823261647867848,1.201793248370077,1.5899786660023965,1.9800000000000002,0,PD18003
wnon,2.2505756857093524,1.7612681659763785,2.875820397456757,1.9800000000000002,0,PD18003
wspl,3.1644698968263167,2.2604119650993173,4.430108264570248,1.9800000000000002,0,PD18003
wtru,2.4907398293123095,2.012511673354408,3.082608155500726,1.9800000000000002,0,PD18003
wall,1.4794054138967152,1.2894386633771857,1.6973590453186926,1.9800000000000002,0,PD18003
wmis,1.3823261647867848,1.201793248370077,1.5899786660023965,2.03,0,PD18003
wnon,2.2505756857093524,1.7612681659763785,2.875820397456757,2.03,0,PD18003
wspl,3.1644698968263167,2.2604119650993173,4.430108264570248,2.03,0,PD18003
wtru,2.4907398293123095,2.012511673354408,3.082608155500726,2.03,0,PD18003
wall,1.4794054138967152,1.2894386633771857,1.6973590453186926,2.03,0,PD18003
wmis,1.383440244359679,1.2027875716233012,1.5912260442888755,2.08,0,PD18003
wnon,2.2499435511001384,1.760831597014707,2.874917733029992,2.08,0,PD18003
wspl,3.165375520496258,2.2610992059287285,4.431297025572783,2.08,0,PD18003
wtru,2.4903815116714267,2.0122654213863296,3.0820984189064164,2.08,0,PD18003
wall,1.4803805513037451,1.2903103540590075,1.6984491907581476,2.08,0,PD18003
wmis,1.383440244359679,1.2027875716233012,1.5912260442888755,2.13,0,PD18003
wnon,2.2499435511001384,1.760831597014707,2.874917733029992,2.13,0,PD18003
wspl,3.165375520496258,2.2610992059287285,4.431297025572783,2.13,0,PD18003
wtru,2.4903815116714267,2.0122654213863296,3.0820984189064164,2.13,0,PD18003
wall,1.4803805513037451,1.2903103540590075,1.6984491907581476,2.13,0,PD18003
wmis,1.383440244359679,1.2027875716233012,1.5912260442888755,2.1799999999999997,0,PD18003
wnon,2.2499435511001384,1.760831597014707,2.874917733029992,2.1799999999999997,0,PD18003
wspl,3.165375520496258,2.2610992059287285,4.431297025572783,2.1799999999999997,0,PD18003
wtru,2.4903815116714267,2.0122654213863296,3.0820984189064164,2.1799999999999997,0,PD18003
wall,1.4803805513037451,1.2903103540590075,1.6984491907581476,2.1799999999999997,0,PD18003
wmis,1.383440244359679,1.2027875716233012,1.5912260442888755,2.23,0,PD18003
wnon,2.2499435511001384,1.760831597014707,2.874917733029992,2.23,0,PD18003
wspl,3.165375520496258,2.2610992059287285,4.431297025572783,2.23,0,PD18003
wtru,2.4903815116714267,2.0122654213863296,3.0820984189064164,2.23,0,PD18003
wall,1.4803805513037451,1.2903103540590075,1.6984491907581476,2.23,0,PD18003
wmis,1.383440244359679,1.2027875716233012,1.5912260442888755,2.28,0,PD18003
wnon,2.2499435511001384,1.760831597014707,2.874917733029992,2.28,0,PD18003
wspl,3.165375520496258,2.2610992059287285,4.431297025572783,2.28,0,PD18003
wtru,2.4903815116714267,2.0122654213863296,3.0820984189064164,2.28,0,PD18003
wall,1.4803805513037451,1.2903103540590075,1.6984491907581476,2.28,0,PD18003
wmis,1.383440244359679,1.2027875716233012,1.5912260442888755,2.33,0,PD18003
wnon,2.2499435511001384,1.760831597014707,2.874917733029992,2.33,0,PD18003
wspl,3.165375520496258,2.2610992059287285,4.431297025572783,2.33,0,PD18003
wtru,2.4903815116714267,2.0122654213863296,3.0820984189064164,2.33,0,PD18003
wall,1.4803805513037451,1.2903103540590075,1.6984491907581476,2.33,0,PD18003
wmis,1.383440244359679,1.2027875716233012,1.5912260442888755,2.38,0,PD18003
wnon,2.2499435511001384,1.760831597014707,2.874917733029992,2.38,0,PD18003
wspl,3.165375520496258,2.2610992059287285,4.431297025572783,2.38,0,PD18003
wtru,2.4903815116714267,2.0122654213863296,3.0820984189064164,2.38,0,PD18003
wall,1.4803805513037451,1.2903103540590075,1.6984491907581476,2.38,0,PD18003
wmis,1.383440244359679,1.2027875716233012,1.5912260442888755,2.43,0,PD18003
wnon,2.2499435511001384,1.760831597014707,2.874917733029992,2.43,0,PD18003
wspl,3.165375520496258,2.2610992059287285,4.431297025572783,2.43,0,PD18003
wtru,2.4903815116714267,2.0122654213863296,3.0820984189064164,2.43,0,PD18003
wall,1.4803805513037451,1.2903103540590075,1.6984491907581476,2.43,0,PD18003
wmis,1.383440244359679,1.2027875716233012,1.5912260442888755,2.48,0,PD18003
wnon,2.2499435511001384,1.760831597014707,2.874917733029992,2.48,0,PD18003
wspl,3.165375520496258,2.2610992059287285,4.431297025572783,2.48,0,PD18003
wtru,2.4903815116714267,2.0122654213863296,3.0820984189064164,2.48,0,PD18003
wall,1.4803805513037451,1.2903103540590075,1.6984491907581476,2.48,0,PD18003
wmis,1.1590523581502488,0.6351110007394809,2.1152245314118074,0.03,0,PD20399
wnon,0.9917754898153852,0.21247813514021008,4.629269837809321,0.03,0,PD20399
wspl,5.497088106011853e-8,0,Inf,0.03,0,PD20399
wtru,0.6538468209020053,0.1428983489717377,2.9917467086216143,0.03,0,PD20399
wall,1.1300375312372362,0.6221840816611662,2.052422843405656,0.03,0,PD20399
wmis,1.2546164935802202,0.9790491774232686,1.6077461503070323,0.08,0,PD20399
wnon,2.0303071284819385,1.2549954014892364,3.2845913467675203,0.08,0,PD20399
wspl,2.216889210112237,1.1174293588124549,4.398128374875558,0.08,0,PD20399
wtru,2.085104468785237,1.377037656213566,3.1572561767867033,0.08,0,PD20399
wall,1.32163685995462,1.0356814524059768,1.686545593273799,0.08,0,PD20399
wmis,1.2328866416303845,0.9995900339883954,1.5206328789071284,0.13,0,PD20399
wnon,1.9882934642975643,1.3354782410974637,2.9602211241717225,0.13,0,PD20399
wspl,2.3435102809506194,1.3438427623938969,4.08681773687409,0.13,0,PD20399
wtru,2.090491264872831,1.483758453231677,2.945326929050523,0.13,0,PD20399
wall,1.3033233897666727,1.0605655600695723,1.6016471986903478,0.13,0,PD20399
wmis,1.268770172043687,1.0419620040053708,1.5449486097186609,0.18000000000000002,0,PD20399
wnon,2.0051003227594615,1.3882221151355567,2.8960980094583144,0.18000000000000002,0,PD20399
wspl,2.451413583145429,1.4655166957573271,4.100552776387478,0.18000000000000002,0,PD20399
wtru,2.1302175561587093,1.5508428262614689,2.9260391573695914,0.18000000000000002,0,PD20399
wall,1.3414228438498008,1.1054200671089467,1.627811272422597,0.18000000000000002,0,PD20399
wmis,1.2367525177945689,1.021750517144582,1.4969963455910507,0.23,0,PD20399
wnon,2.055997529251986,1.4472696970532595,2.9207588944182206,0.23,0,PD20399
wspl,2.3279559134174503,1.4101704038154665,3.8430665685169565,0.23,0,PD20399
wtru,2.1330235073139594,1.5721154962116073,2.8940553628011187,0.23,0,PD20399
wall,1.3134677069898575,1.0888784191688619,1.5843802089695496,0.23,0,PD20399
wmis,1.2475694062620097,1.03414173366265,1.5050445918360649,0.28,0,PD20399
wnon,2.1075302165651117,1.4925520985180414,2.975898541930393,0.28,0,PD20399
wspl,2.283330172680192,1.3863231328213843,3.7607369840689815,0.28,0,PD20399
wtru,2.157603914085624,1.5972051126319597,2.9146254374345366,0.28,0,PD20399
wall,1.3248742964472138,1.1018893210739344,1.5929838576489144,0.28,0,PD20399
wmis,1.2510658007486584,1.0388573441478464,1.506622296718473,0.33000000000000007,0,PD20399
wnon,2.1170257106992554,1.507263727853585,2.9734662733136825,0.33000000000000007,0,PD20399
wspl,2.3571791962246578,1.444428554854694,3.8467072285712836,0.33000000000000007,0,PD20399
wtru,2.1846006209067057,1.624632844552956,2.9375744118845444,0.33000000000000007,0,PD20399
wall,1.3307005697588932,1.108697321203475,1.5971572876486286,0.33000000000000007,0,PD20399
wmis,1.259306497823847,1.0459901503514508,1.516125993087525,0.38,0,PD20399
wnon,2.1962846973767225,1.5698926401359845,3.0726091381085356,0.38,0,PD20399
wspl,2.362134463743645,1.4478949464762823,3.853649215631734,0.38,0,PD20399
wtru,2.2429591323592697,1.6718825465340121,3.0091023318972736,0.38,0,PD20399
wall,1.3429881262069032,1.119227083947354,1.6114845083730722,0.38,0,PD20399
wmis,1.2713625890148925,1.0568762219277794,1.529377612260353,0.43000000000000005,0,PD20399
wnon,2.249567158822964,1.6114791319368622,3.140315193515702,0.43000000000000005,0,PD20399
wspl,2.3782689690432326,1.4581074178001112,3.879112896666815,0.43000000000000005,0,PD20399
wtru,2.2857720032626787,1.7061478226562337,3.062310065704194,0.43000000000000005,0,PD20399
wall,1.356919857481726,1.131725804296645,1.6269236705904504,0.43000000000000005,0,PD20399
wmis,1.272558096499474,1.058515662806521,1.5298820469720007,0.48,0,PD20399
wnon,2.245902062423413,1.6092692328152203,3.1343891818361205,0.48,0,PD20399
wspl,2.3481100054147395,1.4407316308194453,3.826958803141446,0.48,0,PD20399
wtru,2.274898962619365,1.6987304970134085,3.0464898930261652,0.48,0,PD20399
wall,1.3571423970506944,1.1325641344004185,1.6262527038679144,0.48,0,PD20399
wmis,1.2792704609333698,1.0642210745921221,1.5377753281609288,0.53,0,PD20399
wnon,2.2312911322951376,1.5988355609748333,3.113928810804881,0.53,0,PD20399
wspl,2.356544093744177,1.445904685820108,3.8407096402836305,0.53,0,PD20399
wtru,2.266611420621403,1.692522784487197,3.0354258029370937,0.53,0,PD20399
wall,1.3626588276470393,1.1372665296872675,1.6327211186589727,0.53,0,PD20399
wmis,1.2770519417199482,1.062913086475647,1.5343320941303094,0.5800000000000001,0,PD20399
wnon,2.2107183081823183,1.584767689742251,3.083906537069396,0.5800000000000001,0,PD20399
wspl,2.3459781201784273,1.4398825571270166,3.8222654431880976,0.5800000000000001,0,PD20399
wtru,2.248736128185023,1.6798460518602403,3.0102842868277824,0.5800000000000001,0,PD20399
wall,1.3593922856152347,1.135110667469836,1.6279887407888527,0.5800000000000001,0,PD20399
wmis,1.2770519417199482,1.062913086475647,1.5343320941303094,0.6300000000000001,0,PD20399
wnon,2.2107183081823183,1.584767689742251,3.083906537069396,0.6300000000000001,0,PD20399
wspl,2.3459781201784273,1.4398825571270166,3.8222654431880976,0.6300000000000001,0,PD20399
wtru,2.248736128185023,1.6798460518602403,3.0102842868277824,0.6300000000000001,0,PD20399
wall,1.3593922856152347,1.135110667469836,1.6279887407888527,0.6300000000000001,0,PD20399
wmis,1.2770519417199482,1.062913086475647,1.5343320941303094,0.68,0,PD20399
wnon,2.2107183081823183,1.584767689742251,3.083906537069396,0.68,0,PD20399
wspl,2.3459781201784273,1.4398825571270166,3.8222654431880976,0.68,0,PD20399
wtru,2.248736128185023,1.6798460518602403,3.0102842868277824,0.68,0,PD20399
wall,1.3593922856152347,1.135110667469836,1.6279887407888527,0.68,0,PD20399
wmis,1.2801788610822746,1.0655712340536352,1.5380087825075601,0.7300000000000001,0,PD20399
wnon,2.1866578429567083,1.5674114792634577,3.050553466924298,0.7300000000000001,0,PD20399
wspl,2.3486746970428527,1.4415644352690595,3.8265877664356753,0.7300000000000001,0,PD20399
wtru,2.2318953774672172,1.6671708346072887,2.987910340413866,0.7300000000000001,0,PD20399
wall,1.3611949492821165,1.1366675315926285,1.630073560168506,0.7300000000000001,0,PD20399
wmis,1.2801788610822746,1.0655712340536352,1.5380087825075601,0.78,0,PD20399
wnon,2.1866578429567083,1.5674114792634577,3.050553466924298,0.78,0,PD20399
wspl,2.3486746970428527,1.4415644352690595,3.8265877664356753,0.78,0,PD20399
wtru,2.2318953774672172,1.6671708346072887,2.987910340413866,0.78,0,PD20399
wall,1.3611949492821165,1.1366675315926285,1.630073560168506,0.78,0,PD20399
wmis,1.2801788610822746,1.0655712340536352,1.5380087825075601,0.8300000000000001,0,PD20399
wnon,2.1866578429567083,1.5674114792634577,3.050553466924298,0.8300000000000001,0,PD20399
wspl,2.3486746970428527,1.4415644352690595,3.8265877664356753,0.8300000000000001,0,PD20399
wtru,2.2318953774672172,1.6671708346072887,2.987910340413866,0.8300000000000001,0,PD20399
wall,1.3611949492821165,1.1366675315926285,1.630073560168506,0.8300000000000001,0,PD20399
wmis,1.271590324090132,1.0588465103057632,1.527078699870034,0.8800000000000001,0,PD20399
wnon,2.176190368489012,1.5602298027753572,3.03532499602317,0.8800000000000001,0,PD20399
wspl,2.336366619412613,1.4342094320824053,3.8060054955710863,0.8800000000000001,0,PD20399
wtru,2.22092422101262,1.6593595343112961,2.972535061563803,0.8800000000000001,0,PD20399
wall,1.3522570610997613,1.1296607616780432,1.6187153004924144,0.8800000000000001,0,PD20399
wmis,1.276260337736142,1.0627927299946114,1.5326040569421564,0.93,0,PD20399
wnon,2.181878505607574,1.564251719161672,3.0433681196679006,0.93,0,PD20399
wspl,2.3427951859654454,1.4381486153806424,3.8164965878231887,0.93,0,PD20399
wtru,2.226820223751681,1.6637102123971386,2.9805240551867254,0.93,0,PD20399
wall,1.3568790940534488,1.1335681921639238,1.6241818433213993,0.93,0,PD20399
wmis,1.276260337736142,1.0627927299946114,1.5326040569421564,0.9800000000000001,0,PD20399
wnon,2.181878505607574,1.564251719161672,3.0433681196679006,0.9800000000000001,0,PD20399
wspl,2.3427951859654454,1.4381486153806424,3.8164965878231887,0.9800000000000001,0,PD20399
wtru,2.226820223751681,1.6637102123971386,2.9805240551867254,0.9800000000000001,0,PD20399
wall,1.3568790940534488,1.1335681921639238,1.6241818433213993,0.9800000000000001,0,PD20399
wmis,1.276260337736142,1.0627927299946114,1.5326040569421564,1.03,0,PD20399
wnon,2.181878505607574,1.564251719161672,3.0433681196679006,1.03,0,PD20399
wspl,2.3427951859654454,1.4381486153806424,3.8164965878231887,1.03,0,PD20399
wtru,2.226820223751681,1.6637102123971386,2.9805240551867254,1.03,0,PD20399
wall,1.3568790940534488,1.1335681921639238,1.6241818433213993,1.03,0,PD20399
wmis,1.276260337736142,1.0627927299946114,1.5326040569421564,1.08,0,PD20399
wnon,2.181878505607574,1.564251719161672,3.0433681196679006,1.08,0,PD20399
wspl,2.3427951859654454,1.4381486153806424,3.8164965878231887,1.08,0,PD20399
wtru,2.226820223751681,1.6637102123971386,2.9805240551867254,1.08,0,PD20399
wall,1.3568790940534488,1.1335681921639238,1.6241818433213993,1.08,0,PD20399
wmis,1.2774753918923611,1.063816226131961,1.5340463294344482,1.1300000000000001,0,PD20399
wnon,2.219794382025524,1.594539013944553,3.090226739753777,1.1300000000000001,0,PD20399
wspl,2.3458505831362424,1.4400253298559225,3.8214709452029125,1.1300000000000001,0,PD20399
wtru,2.2549626021491673,1.6867058939941586,3.0146668457120795,1.1300000000000001,0,PD20399
wall,1.3607464412724717,1.1368570410509586,1.6287279847640037,1.1300000000000001,0,PD20399
wmis,1.2774753918923611,1.063816226131961,1.5340463294344482,1.1800000000000002,0,PD20399
wnon,2.219794382025524,1.594539013944553,3.090226739753777,1.1800000000000002,0,PD20399
wspl,2.3458505831362424,1.4400253298559225,3.8214709452029125,1.1800000000000002,0,PD20399
wtru,2.2549626021491673,1.6867058939941586,3.0146668457120795,1.1800000000000002,0,PD20399
wall,1.3607464412724717,1.1368570410509586,1.6287279847640037,1.1800000000000002,0,PD20399
wmis,1.2774753918923611,1.063816226131961,1.5340463294344482,1.2300000000000002,0,PD20399
wnon,2.219794382025524,1.594539013944553,3.090226739753777,1.2300000000000002,0,PD20399
wspl,2.3458505831362424,1.4400253298559225,3.8214709452029125,1.2300000000000002,0,PD20399
wtru,2.2549626021491673,1.6867058939941586,3.0146668457120795,1.2300000000000002,0,PD20399
wall,1.3607464412724717,1.1368570410509586,1.6287279847640037,1.2300000000000002,0,PD20399
wmis,1.2774753918923611,1.063816226131961,1.5340463294344482,1.28,0,PD20399
wnon,2.219794382025524,1.594539013944553,3.090226739753777,1.28,0,PD20399
wspl,2.3458505831362424,1.4400253298559225,3.8214709452029125,1.28,0,PD20399
wtru,2.2549626021491673,1.6867058939941586,3.0146668457120795,1.28,0,PD20399
wall,1.3607464412724717,1.1368570410509586,1.6287279847640037,1.28,0,PD20399
wmis,1.27632561860596,1.0628561468821067,1.5326693922677925,1.33,0,PD20399
wnon,2.219665723815005,1.5944493973587308,3.0900422011766717,1.33,0,PD20399
wspl,2.4290645221286025,1.5026807005786829,3.926552360985023,1.33,0,PD20399
wtru,2.2783856895035908,1.7059985821709465,3.0428169193018677,1.33,0,PD20399
wall,1.3612869014609332,1.1373284605140954,1.629346395896458,1.33,0,PD20399
wmis,1.27632561860596,1.0628561468821067,1.5326693922677925,1.3800000000000001,0,PD20399
wnon,2.219665723815005,1.5944493973587308,3.0900422011766717,1.3800000000000001,0,PD20399
wspl,2.4290645221286025,1.5026807005786829,3.926552360985023,1.3800000000000001,0,PD20399
wtru,2.2783856895035908,1.7059985821709465,3.0428169193018677,1.3800000000000001,0,PD20399
wall,1.3612869014609332,1.1373284605140954,1.629346395896458,1.3800000000000001,0,PD20399
wmis,1.27632561860596,1.0628561468821067,1.5326693922677925,1.4300000000000002,0,PD20399
wnon,2.219665723815005,1.5944493973587308,3.0900422011766717,1.4300000000000002,0,PD20399
